"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"12/14/1961","Jorge Beltrão Negromonte da Silveira","https://skdb.fandom.com/wiki/Jorge_Beltr%C3%A3o_Negromonte_da_Silveira","Birth","1961"
"12/14/1966","Jerome Dennis","https://skdb.fandom.com/wiki/Jerome_Dennis","Birth","1966"
"12/14/1970","Steven Grieveson","https://skdb.fandom.com/wiki/Steven_Grieveson","Birth","1970"
"12/14/1981","Jesse Matthew","https://skdb.fandom.com/wiki/Jesse_Matthew","Birth","1981"
"12/15/1909","Ralph Von Braun Selz","https://skdb.fandom.com/wiki/Ralph_Von_Braun_Selz","Birth","1909"
"12/15/1950","Muthukutty Chandran","https://skdb.fandom.com/wiki/Muthukutty_Chandran","Birth","1950"
"12/16/1949","Koos Hertogs","https://skdb.fandom.com/wiki/Koos_Hertogs","Birth","1949"
"12/16/1971","Gustavo Romero Tercero","https://skdb.fandom.com/wiki/Gustavo_Romero_Tercero","Birth","1971"
"12/17/1914","Raymond Fernandez","https://skdb.fandom.com/wiki/Raymond_Fernandez","Birth","1914"
"12/17/1948","Stephen McCoy","https://skdb.fandom.com/wiki/Stephen_McCoy","Birth","1948"
"12/17/1954","Jerry Spraggins","https://skdb.fandom.com/wiki/Jerry_Spraggins","Birth","1954"
"12/17/1959","Frederick Hammer","https://skdb.fandom.com/wiki/Frederick_Hammer","Birth","1959"
"12/17/1961","Joseph Sutherland","https://skdb.fandom.com/wiki/Joseph_Sutherland","Birth","1961"
"12/17/1967","Simon Rochford","https://skdb.fandom.com/wiki/Simon_Rochford","Birth","1967"
"12/17/1975","Yevgeny Petrov","https://skdb.fandom.com/wiki/Yevgeny_Petrov","Birth","1975"
"12/18/1855","George Brassell","https://skdb.fandom.com/wiki/George_Brassell","Birth","1855"
"12/18/1867","Linda Hazzard","https://skdb.fandom.com/wiki/Linda_Hazzard","Birth","1867"
"12/18/1933","Arthur Leigh Allen","https://skdb.fandom.com/wiki/Arthur_Leigh_Allen","Birth","1933"
"12/18/1939","Paul Stine","https://skdb.fandom.com/wiki/Paul_Stine","Birth","1939"
"12/18/1940","James Winkles","https://skdb.fandom.com/wiki/James_Winkles","Birth","1940"
"12/18/1948","Ed Kemper","https://skdb.fandom.com/wiki/Ed_Kemper","Birth","1948"
"12/19/1953","William Choyce","https://skdb.fandom.com/wiki/William_Choyce","Birth","1953"
"12/20/1845","Sarah Makin","https://skdb.fandom.com/wiki/Sarah_Makin","Birth","1845"
"12/20/1972","Alexey Ryzhkov","https://skdb.fandom.com/wiki/Alexey_Ryzhkov","Birth","1972"
"12/20/1991","Timofey Podshivalov","https://skdb.fandom.com/wiki/Timofey_Podshivalov","Birth","1991"
"12/21/1952","Larry Eyler","https://skdb.fandom.com/wiki/Larry_Eyler","Birth","1952"
"12/21/1966","Oleg Rylkov","https://skdb.fandom.com/wiki/Oleg_Rylkov","Birth","1966"
"12/22/1936","Thaddeus Lewingdon","https://skdb.fandom.com/wiki/Thaddeus_Lewingdon","Birth","1936"
"12/22/1943","Robert Frederick Carr","https://skdb.fandom.com/wiki/Robert_Frederick_Carr","Birth","1943"
"12/22/1950","Earl Daughtrey","https://skdb.fandom.com/wiki/Earl_Daughtrey","Birth","1950"
"12/22/1962","Scott Erskine","https://skdb.fandom.com/wiki/Scott_Erskine","Birth","1962"
"12/22/1973","Nikolai Dudin","https://skdb.fandom.com/wiki/Nikolai_Dudin","Birth","1973"
"12/23/1799","Antonio Boggia","https://skdb.fandom.com/wiki/Antonio_Boggia","Birth","1799"
"12/23/1943","Terry Rasmussen","https://skdb.fandom.com/wiki/Terry_Rasmussen","Birth","1943"
"12/23/1964","Michael Fogt","https://skdb.fandom.com/wiki/Michael_Fogt","Birth","1964"
"12/24/1829","John Franklin Gilman","https://skdb.fandom.com/wiki/John_Franklin_Gilman","Birth","1829"
"12/24/1885","Elmer Helm","https://skdb.fandom.com/wiki/Elmer_Helm","Birth","1885"
"12/24/1939","Dean Corll","https://skdb.fandom.com/wiki/Dean_Corll","Birth","1939"
"12/24/1960","Charles Ng","https://skdb.fandom.com/wiki/Charles_Ng","Birth","1960"
"12/24/1969","Stephen Griffiths","https://skdb.fandom.com/wiki/Stephen_Griffiths","Birth","1969"
"12/24/1978","Yoni Palmier","https://skdb.fandom.com/wiki/Yoni_Palmier","Birth","1978"
"12/24/1979","James Vlassakis","https://skdb.fandom.com/wiki/James_Vlassakis","Birth","1979"
"12/24/1994","Brogan Rafferty","https://skdb.fandom.com/wiki/Brogan_Rafferty","Birth","1994"
"12/25/1974","Lao Rongzhi","https://skdb.fandom.com/wiki/Lao_Rongzhi","Birth","1974"
"12/25/1980","Aleksandr Rubel","https://skdb.fandom.com/wiki/Aleksandr_Rubel","Birth","1980"
"12/26/1950","Randall Woodfield","https://skdb.fandom.com/wiki/Randall_Woodfield","Birth","1950"
"12/26/1953","Margarita Sánchez Gutiérrez","https://skdb.fandom.com/wiki/Margarita_S%C3%A1nchez_Guti%C3%A9rrez","Birth","1953"
"12/26/1956","Lyle Brummett","https://skdb.fandom.com/wiki/Lyle_Brummett","Birth","1956"
"12/27/1943","John Robinson","https://skdb.fandom.com/wiki/John_Robinson","Birth","1943"
"12/27/1944","Ivan Milat","https://skdb.fandom.com/wiki/Ivan_Milat","Birth","1944"
"12/27/1957","Juana Barraza","https://skdb.fandom.com/wiki/Juana_Barraza","Birth","1957"
"12/28/1938","Anatoly Slivko","https://skdb.fandom.com/wiki/Anatoly_Slivko","Birth","1938"
"12/28/1945","Charles Gary Sullivan","https://skdb.fandom.com/wiki/Charles_Gary_Sullivan","Birth","1945"
"12/28/1952","Leon Means","https://skdb.fandom.com/wiki/Leon_Means","Birth","1952"
"12/28/1954","Tony Ables","https://skdb.fandom.com/wiki/Tony_Ables","Birth","1954"
"12/28/1954","Don Miller","https://skdb.fandom.com/wiki/Don_Miller","Birth","1954"
"12/28/1955","Vernon Lee Clark","https://skdb.fandom.com/wiki/Vernon_Lee_Clark","Birth","1955"
"12/28/1957","Thor Nis Christiansen","https://skdb.fandom.com/wiki/Thor_Nis_Christiansen","Birth","1957"
"12/28/1958","George Adorno","https://skdb.fandom.com/wiki/George_Adorno","Birth","1958"
"12/29/1911","Sadame Sugimura","https://skdb.fandom.com/wiki/Sadame_Sugimura","Birth","1911"
"12/29/1946","Werner Ferrari","https://skdb.fandom.com/wiki/Werner_Ferrari","Birth","1946"
"12/29/1962","Sergei Ryakhovsky","https://skdb.fandom.com/wiki/Sergei_Ryakhovsky","Birth","1962"
"12/29/1964","Aleksei Rjabkov","https://skdb.fandom.com/wiki/Aleksei_Rjabkov","Birth","1964"
"12/30/1914","Ray Copeland","https://skdb.fandom.com/wiki/Ray_Copeland","Birth","1914"
"12/30/1944","Michael Downes","https://skdb.fandom.com/wiki/Michael_Downes","Birth","1944"
"12/30/1947","Pierre Bodein","https://skdb.fandom.com/wiki/Pierre_Bodein","Birth","1947"
"12/30/1976","Niels Högel","https://skdb.fandom.com/wiki/Niels_H%C3%B6gel","Birth","1976"
"12/31/1950","Joseph Nissensohn","https://skdb.fandom.com/wiki/Joseph_Nissensohn","Birth","1950"
"12/31/1960","John Allen Muhammad","https://skdb.fandom.com/wiki/John_Allen_Muhammad","Birth","1960"
"12/31/1968","Jeong Du-yeong","https://skdb.fandom.com/wiki/Jeong_Du-yeong","Birth","1968"
"12/31/1986","Nicolae Vlad","https://skdb.fandom.com/wiki/Nicolae_Vlad","Birth","1986"
"","Robert Smallwood","https://skdb.fandom.com/wiki/Robert_Smallwood","Birth","1973"
"12/01/1939","Johann Eichhorn","https://skdb.fandom.com/wiki/Johann_Eichhorn","Death","1939"
"12/01/1968","Péter Kovács","https://skdb.fandom.com/wiki/P%C3%A9ter_Kov%C3%A1cs","Death","1968"
"12/01/2013","Walter E. Ellis","https://skdb.fandom.com/wiki/Walter_E._Ellis","Death","2013"
"12/02/1951","Hassan Orangi","https://skdb.fandom.com/wiki/Hassan_Orangi","Death","1951"
"12/02/2008","Vyacheslav Solovyov","https://skdb.fandom.com/wiki/Vyacheslav_Solovyov","Death","2008"
"12/02/2012","Israel Keyes","https://skdb.fandom.com/wiki/Israel_Keyes","Death","2012"
"12/03/1957","Harvey Collins","https://skdb.fandom.com/wiki/Harvey_Collins","Death","1957"
"12/03/1995","Gerard Schaefer","https://skdb.fandom.com/wiki/Gerard_Schaefer","Death","1995"
"12/03/2013","James Ray Cable","https://skdb.fandom.com/wiki/James_Ray_Cable","Death","2013"
"12/04/1977","Anjette Lyles","https://skdb.fandom.com/wiki/Anjette_Lyles","Death","1977"
"12/04/2005","Jesse Sumner","https://skdb.fandom.com/wiki/Jesse_Sumner","Death","2005"
"12/04/2012","Bradley Steckman","https://skdb.fandom.com/wiki/Bradley_Steckman","Death","2012"
"12/04/2021","Jack Bokin","https://skdb.fandom.com/wiki/Jack_Bokin","Death","2021"
"12/05/1679","Hirai Gonpachi","https://skdb.fandom.com/wiki/Hirai_Gonpachi","Death","1679"
"12/05/1831","John Bishop","https://skdb.fandom.com/wiki/John_Bishop","Death","1831"
"12/05/1831","Thomas Williams","https://skdb.fandom.com/wiki/Thomas_Williams","Death","1831"
"12/05/1962","Mary Elizabeth Wilson","https://skdb.fandom.com/wiki/Mary_Elizabeth_Wilson","Death","1962"
"12/05/1991","Richard Speck","https://skdb.fandom.com/wiki/Richard_Speck","Death","1991"
"12/05/2016","Zoltán Szabó","https://skdb.fandom.com/wiki/Zolt%C3%A1n_Szab%C3%B3","Death","2016"
"12/06/1901","T. J. Hampton","https://skdb.fandom.com/wiki/T._J._Hampton","Death","1901"
"12/06/1938","Martha Marek","https://skdb.fandom.com/wiki/Martha_Marek","Death","1938"
"12/06/1985","Carroll Cole","https://skdb.fandom.com/wiki/Carroll_Cole","Death","1985"
"12/06/2000","Daniel Hittle","https://skdb.fandom.com/wiki/Daniel_Hittle","Death","2000"
"12/07/1849","Delphine LaLaurie","https://skdb.fandom.com/wiki/Delphine_LaLaurie","Death","1849"
"12/07/1938","Anna Marie Hahn","https://skdb.fandom.com/wiki/Anna_Marie_Hahn","Death","1938"
"12/07/1984","Charles Ray Hatcher","https://skdb.fandom.com/wiki/Charles_Ray_Hatcher","Death","1984"
"12/07/2000","Edward Castro","https://skdb.fandom.com/wiki/Edward_Castro","Death","2000"
"12/07/2000","Bilal Musa","https://skdb.fandom.com/wiki/Bilal_Musa","Death","2000"
"12/07/2024","Darryl Kemp","https://skdb.fandom.com/wiki/Darryl_Kemp","Death","2024"
"12/08/1944","Edward Heberling","https://skdb.fandom.com/wiki/Edward_Heberling","Death","1944"
"12/08/1973","Yuri Raevsky","https://skdb.fandom.com/wiki/Yuri_Raevsky","Death","1973"
"12/08/1999","David Martin Long","https://skdb.fandom.com/wiki/David_Martin_Long","Death","1999"
"12/09/1988","Sek Kim Wah","https://skdb.fandom.com/wiki/Sek_Kim_Wah","Death","1988"
"12/09/2003","Carol Bundy","https://skdb.fandom.com/wiki/Carol_Bundy","Death","2003"
"12/09/2007","Curtis Anderson","https://skdb.fandom.com/wiki/Curtis_Anderson","Death","2007"
"12/09/2007","Harold Meade","https://skdb.fandom.com/wiki/Harold_Meade","Death","2007"
"12/09/2011","Roger Herbert Haglund","https://skdb.fandom.com/wiki/Roger_Herbert_Haglund","Death","2011"
"12/10/1847","Hendrikje Doelen","https://skdb.fandom.com/wiki/Hendrikje_Doelen","Death","1847"
"12/10/1957","Charles Clément","https://skdb.fandom.com/wiki/Charles_Cl%C3%A9ment","Death","1957"
"12/10/2000","Sergey Maduev","https://skdb.fandom.com/wiki/Sergey_Maduev","Death","2000"
"12/11/1970","Akira Nishiguchi","https://skdb.fandom.com/wiki/Akira_Nishiguchi","Death","1970"
"12/11/2007","José Luis Calva","https://skdb.fandom.com/wiki/Jos%C3%A9_Luis_Calva","Death","2007"
"12/11/2012","Manuel Pardo","https://skdb.fandom.com/wiki/Manuel_Pardo","Death","2012"
"12/12/1933","Martin Gray","https://skdb.fandom.com/wiki/Martin_Gray","Death","1933"
"12/12/1954","Piroska Jancsó-Ladányi","https://skdb.fandom.com/wiki/Piroska_Jancs%C3%B3-Lad%C3%A1nyi","Death","1954"
"12/12/1988","Bruce Davis","https://skdb.fandom.com/wiki/Bruce_Davis","Death","1988"
"12/12/1990","Arthur Gatter","https://skdb.fandom.com/wiki/Arthur_Gatter","Death","1990"
"12/12/2003","Robert Stansbury","https://skdb.fandom.com/wiki/Robert_Stansbury","Death","2003"
"12/13/2006","Ángel Nieves Díaz","https://skdb.fandom.com/wiki/%C3%81ngel_Nieves_D%C3%ADaz","Death","2006"
"12/13/2019","Lawrence Bittaker","https://skdb.fandom.com/wiki/Lawrence_Bittaker","Death","2019"
"12/14/1863","Manuel Blanco Romasanta","https://skdb.fandom.com/wiki/Manuel_Blanco_Romasanta","Death","1863"
"12/15/1969","Hans Wilhelm Bassenauer","https://skdb.fandom.com/wiki/Hans_Wilhelm_Bassenauer","Death","1969"
"12/15/1969","Hermann Duft","https://skdb.fandom.com/wiki/Hermann_Duft","Death","1969"
"12/15/2017","Alan Wilmer","https://skdb.fandom.com/wiki/Alan_Wilmer","Death","2017"
"12/15/2020","Roscoe Artis","https://skdb.fandom.com/wiki/Roscoe_Artis","Death","2020"
"12/16/1968","Bogdan Arnold","https://skdb.fandom.com/wiki/Bogdan_Arnold","Death","1968"
"12/16/1993","David Mark Pruett","https://skdb.fandom.com/wiki/David_Mark_Pruett","Death","1993"
"12/16/2010","Ramadan Abdel Rehim Mansour","https://skdb.fandom.com/wiki/Ramadan_Abdel_Rehim_Mansour","Death","2010"
"12/16/2020","Richard Valenti","https://skdb.fandom.com/wiki/Richard_Valenti","Death","2020"
"12/17/1975","Karl Svensson-Sjögren","https://skdb.fandom.com/wiki/Karl_Svensson-Sj%C3%B6gren","Death","1975"
"12/17/2006","Lorenzo Montoya","https://skdb.fandom.com/wiki/Lorenzo_Montoya","Death","2006"
"12/17/2020","Donato Bilancia","https://skdb.fandom.com/wiki/Donato_Bilancia","Death","2020"
"12/18/1974","Paul John Knowles","https://skdb.fandom.com/wiki/Paul_John_Knowles","Death","1974"
"12/18/2011","Donald Neilson","https://skdb.fandom.com/wiki/Donald_Neilson","Death","2011"
"12/18/2020","Vaughn Greenwood","https://skdb.fandom.com/wiki/Vaughn_Greenwood","Death","2020"
"12/18/2023","Lao Rongzhi","https://skdb.fandom.com/wiki/Lao_Rongzhi","Death","2023"
"12/19/1924","Noah Arnold","https://skdb.fandom.com/wiki/Noah_Arnold","Death","1924"
"12/19/2020","Dorothy Williams","https://skdb.fandom.com/wiki/Dorothy_Williams_(III)","Death","2020"
"12/19/2023","Claude Lastennet","https://skdb.fandom.com/wiki/Claude_Lastennet","Death","2023"
"12/20/1998","Danny Figueroa","https://skdb.fandom.com/wiki/Danny_Figueroa","Death","1998"
"12/20/2010","Mahin Qadiri","https://skdb.fandom.com/wiki/Mahin_Qadiri","Death","2010"
"12/21/1861","Ane Cathrine Andersdatter","https://skdb.fandom.com/wiki/Ane_Cathrine_Andersdatter","Death","1861"
"12/22/1924","Karl Denke","https://skdb.fandom.com/wiki/Karl_Denke","Death","1924"
"12/22/2015","Billy Glaze","https://skdb.fandom.com/wiki/Billy_Glaze","Death","2015"
"12/23/1909","Poral Stefoff","https://skdb.fandom.com/wiki/Poral_Stefoff","Death","1909"
"12/23/1999","Dallen Bounds","https://skdb.fandom.com/wiki/Dallen_Bounds","Death","1999"
"12/23/2003","Faye Copeland","https://skdb.fandom.com/wiki/Faye_Copeland","Death","2003"
"12/23/2013","András Pándy","https://skdb.fandom.com/wiki/Andr%C3%A1s_P%C3%A1ndy","Death","2013"
"12/24/1956","William Burkitt","https://skdb.fandom.com/wiki/William_Burkitt","Death","1956"
"12/25/2005","Muchio Fukuoka","https://skdb.fandom.com/wiki/Muchio_Fukuoka","Death","2005"
"12/25/2009","Vladimir Dolin","https://skdb.fandom.com/wiki/Vladimir_Dolin","Death","2009"
"12/26/1980","Richard Chase","https://skdb.fandom.com/wiki/Richard_Chase","Death","1980"
"12/26/2003","Huang Yong","https://skdb.fandom.com/wiki/Huang_Yong","Death","2003"
"12/26/2012","John Dwight Canaday","https://skdb.fandom.com/wiki/John_Dwight_Canaday","Death","2012"
"12/27/1970","Boris Gusakov","https://skdb.fandom.com/wiki/Boris_Gusakov","Death","1970"
"12/27/2001","Toshihiko Hasegawa","https://skdb.fandom.com/wiki/Toshihiko_Hasegawa","Death","2001"
"12/27/2004","Jia Jianhu","https://skdb.fandom.com/wiki/Jia_Jianhu","Death","2004"
"12/27/2008","Heinrich Pommerenke","https://skdb.fandom.com/wiki/Heinrich_Pommerenke","Death","2008"
"12/27/2019","Phillip Jablonski","https://skdb.fandom.com/wiki/Phillip_Jablonski","Death","2019"
"12/28/1984","Robert Willie","https://skdb.fandom.com/wiki/Robert_Willie","Death","1984"
"12/28/1999","Fa Ziying","https://skdb.fandom.com/wiki/Fa_Ziying","Death","1999"
"12/28/2010","Terry Rasmussen","https://skdb.fandom.com/wiki/Terry_Rasmussen","Death","2010"
"12/28/2012","Karl Myers","https://skdb.fandom.com/wiki/Karl_Myers","Death","2012"
"12/28/2023","Garry Artman","https://skdb.fandom.com/wiki/Garry_Artman","Death","2023"
"12/29/1923","Johann Mayer","https://skdb.fandom.com/wiki/Johann_Mayer","Death","1923"
"12/29/1967","Monroe Hickson","https://skdb.fandom.com/wiki/Monroe_Hickson","Death","1967"
"12/29/1992","Shim Young-gu","https://skdb.fandom.com/wiki/Shim_Young-gu","Death","1992"
"12/30/1931","Shinkichi Sakurada","https://skdb.fandom.com/wiki/Shinkichi_Sakurada","Death","1931"
"12/30/1932","Daisy de Melker","https://skdb.fandom.com/wiki/Daisy_de_Melker","Death","1932"
"12/30/1950","Franklin Click","https://skdb.fandom.com/wiki/Franklin_Click","Death","1950"
"12/30/1973","Harry Lanham","https://skdb.fandom.com/wiki/Harry_Lanham","Death","1973"
"12/30/1989","Paul Mason","https://skdb.fandom.com/wiki/Paul_Mason","Death","1989"
"12/30/1997","Kim Sun-ja","https://skdb.fandom.com/wiki/Kim_Sun-ja","Death","1997"
"12/30/2016","John Arthur Ackroyd","https://skdb.fandom.com/wiki/John_Arthur_Ackroyd","Death","2016"
"12/30/2020","Samuel Little","https://skdb.fandom.com/wiki/Samuel_Little","Death","2020"
"12/31/1898","Joseph Vacher","https://skdb.fandom.com/wiki/Joseph_Vacher","Death","1898"
"12/31/1913","Louise Vermilya","https://skdb.fandom.com/wiki/Louise_Vermilya","Death","1913"
"12/31/2005","Michael Nicholaou","https://skdb.fandom.com/wiki/Michael_Nicholaou","Death","2005"
"","Hoshang Amini","https://skdb.fandom.com/wiki/Hoshang_Amini","Death","1963"
"","Joe Fischer","https://skdb.fandom.com/wiki/Joe_Fischer","Death","1991"
"","Alun Kyte","https://skdb.fandom.com/wiki/Alun_Kyte","Capture","1997"
"12/01/1998","Jamey Harris","https://skdb.fandom.com/wiki/Jamey_Harris","Capture","1998"
"12/01/2006","Ronald Dominique","https://skdb.fandom.com/wiki/Ronald_Dominique","Capture","2006"
"12/01/2007","Kirsten Duckert","https://skdb.fandom.com/wiki/Kirsten_Duckert","Capture","2007"
"12/02/1920","Schultz","https://skdb.fandom.com/wiki/Schultz","Capture","1920"
"12/02/1953","Wilmon Goodwin","https://skdb.fandom.com/wiki/Wilmon_Goodwin","Capture","1953"
"12/02/2023","Jerrid Powell","https://skdb.fandom.com/wiki/Jerrid_Powell","Capture","2023"
"12/03/1886","Sadakichi Shimizu","https://skdb.fandom.com/wiki/Sadakichi_Shimizu","Capture","1886"
"12/03/2020","David Fuller","https://skdb.fandom.com/wiki/David_Fuller","Capture","2020"
"12/04/1912","Cayetano Santos Godino","https://skdb.fandom.com/wiki/Cayetano_Santos_Godino","Capture","1912"
"12/04/1979","Bruce George Peter Lee","https://skdb.fandom.com/wiki/Bruce_George_Peter_Lee","Capture","1979"
"12/04/1983","William Dean Christensen","https://skdb.fandom.com/wiki/William_Dean_Christensen","Capture","1983"
"12/04/2012","Lucius Crawford","https://skdb.fandom.com/wiki/Lucius_Crawford","Capture","2012"
"12/05/1828","Charles Routley","https://skdb.fandom.com/wiki/Charles_Routley","Capture","1828"
"12/05/1975","Richard Macek","https://skdb.fandom.com/wiki/Richard_Macek","Capture","1975"
"12/05/1990","Alejandro Henriquez","https://skdb.fandom.com/wiki/Alejandro_Henriquez","Capture","1990"
"12/05/2001","Josephine Gray","https://skdb.fandom.com/wiki/Josephine_Gray","Capture","2001"
"12/05/2011","Ronis de Oliveira Bastos","https://skdb.fandom.com/wiki/Ronis_de_Oliveira_Bastos","Capture","2011"
"12/06/1993","Harvey Miguel Robinson","https://skdb.fandom.com/wiki/Harvey_Miguel_Robinson","Capture","1993"
